Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2010-01-04 00:00:00+05:30,525.8502104346646,525.8502104346646,512.7015650946669,517.2916259765625,27175,0.0,0.0,JINDRILL.NS
2010-01-05 00:00:00+05:30,521.5469924915118,527.8583186067996,516.5266008743275,517.674072265625,36443,0.0,0.0,JINDRILL.NS
2010-01-06 00:00:00+05:30,518.2955023798509,545.070915786928,518.2955023798509,532.8785400390625,140507,0.0,0.0,JINDRILL.NS
2010-01-07 00:00:00+05:30,535.508345014292,560.3234308894491,535.508345014292,543.6365966796875,167100,0.0,0.0,JINDRILL.NS
2010-01-08 00:00:00+05:30,550.5216157586365,561.8055278794881,540.2895714926141,541.867431640625,101063,0.0,0.0,JINDRILL.NS
2010-01-11 00:00:00+05:30,547.939876430015,554.5381286548065,537.7078286699447,540.1941528320312,17798,0.0,0.0,JINDRILL.NS
2010-01-12 00:00:00+05:30,543.015032877559,576.3409016724999,531.0139193317144,554.8727416992188,246689,0.0,0.0,JINDRILL.NS
2010-01-13 00:00:00+05:30,559.3671765053866,568.9776272761387,548.4179315006144,555.2552490234375,120379,0.0,0.0,JINDRILL.NS
2010-01-14 00:00:00+05:30,560.8971530788062,568.9776029791443,554.8726960145353,557.0242919921875,81312,0.0,0.0,JINDRILL.NS
2010-01-15 00:00:00+05:30,560.0844190173075,590.8761635169652,556.1158959433551,563.383544921875,236143,0.0,0.0,JINDRILL.NS
2010-01-18 00:00:00+05:30,561.327558023043,578.5403281157428,557.1678285969542,559.4628295898438,101797,0.0,0.0,JINDRILL.NS
2010-01-19 00:00:00+05:30,562.2836950067133,570.4119456998375,541.2458696833328,545.5968627929688,101529,0.0,0.0,JINDRILL.NS
2010-01-20 00:00:00+05:30,554.2510662647309,557.5023899986824,541.2458880604703,544.4015502929688,76608,0.0,0.0,JINDRILL.NS
2010-01-21 00:00:00+05:30,539.3333495465663,546.7444017788107,530.726966309121,532.782958984375,49084,0.0,0.0,JINDRILL.NS
2010-01-22 00:00:00+05:30,518.3910148311292,530.726851482153,513.5140887313805,525.5151977539062,17423,0.0,0.0,JINDRILL.NS
2010-01-25 00:00:00+05:30,519.5386945260501,530.392335868654,513.0361050540653,517.0524291992188,13519,0.0,0.0,JINDRILL.NS
2010-01-27 00:00:00+05:30,510.6455330124832,530.1533632379263,502.0391476246324,505.6729431152344,26002,0.0,0.0,JINDRILL.NS
2010-01-28 00:00:00+05:30,518.2475649814468,521.164160075692,502.13447290277344,511.266845703125,16751,0.0,0.0,JINDRILL.NS
2010-01-29 00:00:00+05:30,502.13467186316575,515.4267772194019,493.4326846849932,511.3148498535156,17726,0.0,0.0,JINDRILL.NS
2010-02-01 00:00:00+05:30,511.0757672935619,518.1042906846641,505.00345039891744,507.7766418457031,14073,0.0,0.0,JINDRILL.NS
