Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2010-01-04 00:00:00+05:30,44.84123604735305,44.84123604735305,43.30989139351903,43.70555114746094,441584,0.0,0.0,CASTROLIND.NS
2010-01-05 00:00:00+05:30,43.96199965462737,44.37597694019346,43.595649657505476,43.972991943359375,213520,0.0,0.0,CASTROLIND.NS
2010-01-06 00:00:00+05:30,44.6946866151499,44.6946866151499,43.309882241043,43.42345428466797,243944,0.0,0.0,CASTROLIND.NS
2010-01-07 00:00:00+05:30,43.68723821328488,44.474890726144935,43.254943417408406,43.58832550048828,886552,0.0,0.0,CASTROLIND.NS
2010-01-08 00:00:00+05:30,44.32833479714296,44.32833479714296,43.30255514894461,43.67989730834961,260792,0.0,0.0,CASTROLIND.NS
2010-01-11 00:00:00+05:30,43.59565318611345,45.24422830659673,43.59565318611345,45.15630340576172,1094120,0.0,0.0,CASTROLIND.NS
2010-01-12 00:00:00+05:30,45.42740126384021,45.86702127607092,44.77163385118686,45.32482147216797,943360,0.0,0.0,CASTROLIND.NS
2010-01-13 00:00:00+05:30,44.914502035908164,46.3799017760683,44.914502035908164,45.691162109375,496128,0.0,0.0,CASTROLIND.NS
2010-01-14 00:00:00+05:30,46.16009218554067,46.96606204909773,45.676512056224496,46.112464904785156,726784,0.0,0.0,CASTROLIND.NS
2010-01-15 00:00:00+05:30,46.45317952794954,46.475159633317,45.17095454097932,45.46769714355469,190520,0.0,0.0,CASTROLIND.NS
2010-01-18 00:00:00+05:30,45.42739604070598,45.94028599600428,45.134316066249816,45.44205093383789,406080,0.0,0.0,CASTROLIND.NS
2010-01-19 00:00:00+05:30,45.57393474045462,46.526444630528424,45.28817998461432,45.49333953857422,444856,0.0,0.0,CASTROLIND.NS
2010-01-20 00:00:00+05:30,45.134318445031454,46.08316580675093,44.69469846017725,45.3174934387207,709976,0.0,0.0,CASTROLIND.NS
2010-01-21 00:00:00+05:30,44.841234482743566,45.79374436554694,44.841234482743566,45.07203674316406,511136,0.0,0.0,CASTROLIND.NS
2010-01-22 00:00:00+05:30,44.98777626716592,46.3066361577343,44.00229395452655,45.687503814697266,515424,0.0,0.0,CASTROLIND.NS
2010-01-25 00:00:00+05:30,45.79373946065568,46.15642677159305,44.3283397979147,44.7020149230957,256224,0.0,0.0,CASTROLIND.NS
2010-01-27 00:00:00+05:30,44.62142590156568,44.62142590156568,43.59564599578256,44.130516052246094,263272,0.0,0.0,CASTROLIND.NS
2010-01-28 00:00:00+05:30,44.84122974292652,45.097674684266785,43.742179994325376,44.0535774230957,230184,0.0,0.0,CASTROLIND.NS
2010-01-29 00:00:00+05:30,43.96199084306119,44.54815072096867,43.229290995676834,44.31734848022461,206440,0.0,0.0,CASTROLIND.NS
2010-02-01 00:00:00+05:30,44.54814058710482,45.64719010816826,44.26971560284421,45.51164245605469,264256,0.0,0.0,CASTROLIND.NS
2010-02-02 00:00:00+05:30,46.67299689862284,46.67299689862284,45.49335151308067,45.55929183959961,455736,0.0,0.0,CASTROLIND.NS
2010-02-03 00:00:00+05:30,45.94028435685715,47.918574113850994,45.64720439285806,47.303104400634766,831456,0.0,0.0,CASTROLIND.NS
2010-02-04 00:00:00+05:30,47.409345680608595,49.728342630696005,47.11626572341816,47.376373291015625,1346280,0.0,0.0,CASTROLIND.NS
2010-02-05 00:00:00+05:30,45.720479647552246,47.18587963625584,45.573939648681886,46.55575942993164,433544,0.0,0.0,CASTROLIND.NS
2010-02-08 00:00:00+05:30,49.16416465564665,49.449919413402256,47.26647007311575,47.922237396240234,373784,0.0,0.0,CASTROLIND.NS
2010-02-09 00:00:00+05:30,47.99183481534149,48.70987969374229,47.042987721148364,47.75736999511719,278792,0.0,0.0,CASTROLIND.NS
2010-02-10 00:00:00+05:30,48.35818934830224,49.67704905780139,47.99183942899692,48.599979400634766,998800,0.0,0.0,CASTROLIND.NS
2010-02-11 00:00:00+05:30,49.233763565520775,50.84204050819357,48.65859154384883,49.819923400878906,1642136,0.0,0.0,CASTROLIND.NS
2010-02-15 00:00:00+05:30,50.292517459643115,53.04746699545081,49.68437303109257,51.52711486816406,4347864,0.0,0.0,CASTROLIND.NS
2010-02-16 00:00:00+05:30,52.761721662232056,52.761721662232056,51.36959175587189,51.58573913574219,1233568,0.0,0.0,CASTROLIND.NS
2010-02-17 00:00:00+05:30,51.691973175378955,52.996177982630854,51.66633047006312,52.08030319213867,1567960,0.0,0.0,CASTROLIND.NS
