2010-01-07 00:00:00+05:30,23.28303392433533,24.300662351297404,23.28303392433533,24.071121215820312,1439495,0.0,0.0,JKTYRE.NS
2010-01-08 00:00:00+05:30,23.260078561656762,24.461338979473634,23.260078561656762,23.650297164916992,335015,0.0,0.0,JKTYRE.NS
2010-01-11 00:00:00+05:30,24.17824450917786,25.157616952216774,23.948703340348892,24.476646423339844,1331995,0.0,0.0,JKTYRE.NS
2010-01-12 00:00:00+05:30,24.790347434072665,25.111702373562785,24.14763317695973,24.499595642089844,948720,0.0,0.0,JKTYRE.NS
2010-01-13 00:00:00+05:30,24.025211407766623,24.790346997706013,24.025211407766623,24.537851333618164,294575,0.0,0.0,JKTYRE.NS
2010-01-14 00:00:00+05:30,23.298337273184327,25.677905132767698,23.298337273184327,25.203519821166992,2636490,0.0,0.0,JKTYRE.NS
2010-01-15 00:00:00+05:30,25.46366540001498,25.708508112033943,24.89746772300439,25.050495147705078,797965,0.0,0.0,JKTYRE.NS
2010-01-18 00:00:00+05:30,24.216492980815545,26.381822336712663,23.596734793836806,26.251750946044922,3324665,0.0,0.0,JKTYRE.NS
2010-01-19 00:00:00+05:30,26.343563935875906,26.87915832130161,25.938043848609322,26.167583465576172,3137355,0.0,0.0,JKTYRE.NS
2010-01-20 00:00:00+05:30,25.44070967430775,26.76439136124669,25.44070967430775,26.05281639099121,2066185,0.0,0.0,JKTYRE.NS
2010-01-21 00:00:00+05:30,25.13465485658849,27.61369070760033,25.13465485658849,26.05281639099121,6972555,0.0,0.0,JKTYRE.NS
2010-01-22 00:00:00+05:30,24.97397933048015,26.37417628998116,24.97397933048015,26.006912231445312,2054260,0.0,0.0,JKTYRE.NS
2010-01-25 00:00:00+05:30,23.520221033041416,26.680224086091947,23.520221033041416,26.37417221069336,954275,0.0,0.0,JKTYRE.NS
2010-01-27 00:00:00+05:30,24.83625830896587,26.297664683530567,24.83625830896587,25.82328224182129,657960,0.0,0.0,JKTYRE.NS
2010-01-28 00:00:00+05:30,25.425411671065405,26.550159992107073,24.958679295156806,25.762069702148438,1190205,0.0,0.0,JKTYRE.NS
2010-01-29 00:00:00+05:30,25.287679562584433,26.527195896227607,24.79034418539195,26.328262329101562,658680,0.0,0.0,JKTYRE.NS
2010-02-01 00:00:00+05:30,25.44071290571717,26.596064297784572,25.44071290571717,25.815629959106445,769160,0.0,0.0,JKTYRE.NS
2010-02-02 00:00:00+05:30,24.79034784263471,26.312963179845205,24.79034784263471,25.631994247436523,293820,0.0,0.0,JKTYRE.NS
2010-02-03 00:00:00+05:30,25.272382496806387,28.29466326680307,25.272382496806387,27.215824127197266,10261570,0.0,0.0,JKTYRE.NS
2010-02-04 00:00:00+05:30,26.98628042089362,28.065119399680892,26.817949982623762,27.08574867248535,3866020,0.0,0.0,JKTYRE.NS
2010-02-05 00:00:00+05:30,26.62667023706384,26.886815988270296,25.2800352958957,26.51190185546875,1049015,0.0,0.0,JKTYRE.NS
2010-02-08 00:00:00+05:30,25.249425242093242,28.264052538427745,25.249425242093242,27.720808029174805,3333945,0.0,0.0,JKTYRE.NS
2010-02-09 00:00:00+05:30,27.26938104002902,28.57010969790887,27.26938104002902,27.705507278442383,1444835,0.0,0.0,JKTYRE.NS
2010-02-10 00:00:00+05:30,27.621340955749638,28.14163239821988,27.376498267381884,27.651947021484375,982205,0.0,0.0,JKTYRE.NS
2010-02-11 00:00:00+05:30,27.69785599566996,28.684879720518563,27.46831634120065,27.973304748535156,1804475,0.0,0.0,JKTYRE.NS
2010-02-15 00:00:00+05:30,27.544825597317555,27.91208958836455,26.932718945572557,27.12400245666504,348220,0.0,0.0,JKTYRE.NS
2010-02-16 00:00:00+05:30,26.32061158837137,27.475962680151667,26.32061158837137,26.955671310424805,353495,0.0,0.0,JKTYRE.NS
2010-02-17 00:00:00+05:30,27.544831790478696,27.850886644541735,27.009237255246088,27.108705520629883,506885,0.0,0.0,JKTYRE.NS
2010-02-18 00:00:00+05:30,26.863858033361392,27.376496466294157,26.596059353933406,26.733783721923828,188720,0.0,0.0,JKTYRE.NS
2010-02-19 00:00:00+05:30,26.17523595006083,26.77969256853756,26.17523595006083,26.60371208190918,215075,0.0,0.0,JKTYRE.NS
