Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2013-06-26 00:00:00+05:30,84.73272063884329,84.73272063884329,71.86754315964718,83.40184020996094,4272,0.0,0.0,ATULAUTO.NS
2013-06-27 00:00:00+05:30,71.00248029027522,82.02660369873047,71.00248029027522,82.02660369873047,92,0.0,0.0,ATULAUTO.NS
2013-06-28 00:00:00+05:30,80.9618864317198,82.07095336914062,80.9618864317198,82.07095336914062,120,0.0,0.0,ATULAUTO.NS
2013-07-01 00:00:00+05:30,88.12644841485255,88.12644841485255,78.52193228637675,83.75672912597656,1352,0.0,0.0,ATULAUTO.NS
2013-07-02 00:00:00+05:30,87.83810173760342,87.83810173760342,84.28908752598309,86.28540802001953,5750,0.0,0.0,ATULAUTO.NS
2013-07-03 00:00:00+05:30,84.28908829145266,84.28908829145266,82.3371331650178,82.8694839477539,3170,0.0,0.0,ATULAUTO.NS
2013-07-04 00:00:00+05:30,88.91968083381653,88.91968083381653,84.79454100131989,88.00298309326172,380,3.0,0.0,ATULAUTO.NS
2013-07-05 00:00:00+05:30,87.0862808227539,88.00297851562499,84.33618774414062,87.0862808227539,774,0.0,0.0,ATULAUTO.NS
2013-07-08 00:00:00+05:30,88.91968752532642,88.91968752532642,80.69232608347973,86.1237564086914,386,0.0,0.0,ATULAUTO.NS
2013-07-09 00:00:00+05:30,83.44242662339883,86.16960144042969,83.44242662339883,86.16960144042969,400,0.0,0.0,ATULAUTO.NS
2013-07-10 00:00:00+05:30,89.35512788663549,89.35512788663549,86.62795298764627,87.86549377441406,4860,0.0,0.0,ATULAUTO.NS
2013-07-11 00:00:00+05:30,87.0862808227539,87.1321185049368,87.0862808227539,87.0862808227539,1020,0.0,0.0,ATULAUTO.NS
2013-07-12 00:00:00+05:30,87.0862808227539,88.11756572723388,87.0862808227539,87.0862808227539,2210,0.0,0.0,ATULAUTO.NS
2013-07-15 00:00:00+05:30,87.54464093729521,87.54464093729521,84.90913473106774,87.4300537109375,1230,0.0,0.0,ATULAUTO.NS
2013-07-16 00:00:00+05:30,84.79454828988221,87.04045514975017,84.33619938020718,86.07792663574219,1432,0.0,0.0,ATULAUTO.NS
2013-07-17 00:00:00+05:30,87.06336198166245,87.0862808227539,85.25288543701171,87.0862808227539,754,0.0,0.0,ATULAUTO.NS
2013-07-18 00:00:00+05:30,86.12375269855359,90.70724154879804,85.80290987780627,87.75089263916016,2656,0.0,0.0,ATULAUTO.NS
2013-07-19 00:00:00+05:30,87.1321302632106,88.69051375385226,87.1321302632106,88.66759490966797,470,0.0,0.0,ATULAUTO.NS
2013-07-22 00:00:00+05:30,84.38203878600179,90.73016711788439,84.38203878600179,89.14886474609375,978,0.0,0.0,ATULAUTO.NS
2013-07-23 00:00:00+05:30,88.91967620849609,88.91967620849609,87.0862808227539,87.0862808227539,1214,0.0,0.0,ATULAUTO.NS
2013-07-24 00:00:00+05:30,90.29472373014961,90.29472373014961,85.11538031031043,87.65921783447266,4716,0.0,0.0,ATULAUTO.NS
2013-07-25 00:00:00+05:30,83.76326045699632,87.20087716521778,83.60283554640634,86.94878387451172,7042,0.0,0.0,ATULAUTO.NS
2013-07-26 00:00:00+05:30,89.37803554581379,89.37803554581379,84.79454654346436,84.93205261230469,654,0.0,0.0,ATULAUTO.NS
2013-07-29 00:00:00+05:30,83.92368076690815,88.4613317754678,83.92368076690815,84.10701751708984,406,0.0,0.0,ATULAUTO.NS
2013-07-30 00:00:00+05:30,87.08629728178973,87.08629728178973,83.76326751708984,83.76326751708984,1064,0.0,0.0,ATULAUTO.NS
2013-07-31 00:00:00+05:30,84.67997599718025,86.1696102163458,80.76109072952846,81.6319580078125,1670,0.0,0.0,ATULAUTO.NS
2013-08-01 00:00:00+05:30,81.12776260819669,84.79455413851066,81.12776260819669,83.62576293945312,864,0.0,0.0,ATULAUTO.NS
2013-08-02 00:00:00+05:30,83.87785559115203,84.3362045288086,81.05901242210403,84.3362045288086,1658,0.0,0.0,ATULAUTO.NS
2013-08-05 00:00:00+05:30,84.67996177044543,90.29473596090799,82.52572327573172,83.41950225830078,1892,0.0,0.0,ATULAUTO.NS
2013-08-06 00:00:00+05:30,82.52570916388119,82.52570916388119,77.96513965310982,79.38601684570312,2936,0.0,0.0,ATULAUTO.NS
2013-08-07 00:00:00+05:30,82.50279911228868,86.37584578295689,82.2736246703101,83.87784576416016,1400,0.0,0.0,ATULAUTO.NS
2013-08-08 00:00:00+05:30,84.67994258308676,84.67994258308676,76.5442512117753,77.16302490234375,7430,0.0,0.0,ATULAUTO.NS
2013-08-12 00:00:00+05:30,77.16303083338164,83.41948976847817,75.21504824263421,82.54862976074219,3060,0.0,0.0,ATULAUTO.NS
2013-08-13 00:00:00+05:30,82.47988557975074,82.47988557975074,79.2943620299198,80.16522216796875,1842,0.0,0.0,ATULAUTO.NS
2013-08-14 00:00:00+05:30,77.48389048943075,81.56319329914831,77.46097164342899,81.01317596435547,2536,0.0,0.0,ATULAUTO.NS
2013-08-16 00:00:00+05:30,81.10483554007337,81.12775438358432,77.00261433018171,77.20886993408203,1972,0.0,0.0,ATULAUTO.NS
2013-08-19 00:00:00+05:30,75.71924348848752,77.11720915424377,72.87748145928535,73.38166809082031,3838,0.0,0.0,ATULAUTO.NS
2013-08-20 00:00:00+05:30,86.92586931310696,86.92586931310696,71.50243105331343,74.98588562011719,2090,0.0,0.0,ATULAUTO.NS
2013-08-21 00:00:00+05:30,75.60464930592238,75.60464930592238,65.61264193344967,72.62538146972656,1120,0.0,0.0,ATULAUTO.NS
2013-08-22 00:00:00+05:30,72.8774667223405,77.69012961909884,68.75232709654765,73.31289672851562,1876,0.0,0.0,ATULAUTO.NS
2013-08-23 00:00:00+05:30,72.41912822281779,73.31290720401307,69.02734906561797,70.51698303222656,5886,0.0,0.0,ATULAUTO.NS
2013-08-26 00:00:00+05:30,68.06481465985698,75.30672899886756,68.06481465985698,71.04408264160156,754,0.0,0.0,ATULAUTO.NS
2013-08-27 00:00:00+05:30,70.58572684458774,71.27325015800905,70.08154028387258,70.31071472167969,650,0.0,0.0,ATULAUTO.NS
2013-08-28 00:00:00+05:30,66.91894316655643,70.58573457294308,66.91894316655643,69.69195556640625,1128,0.0,0.0,ATULAUTO.NS
2013-08-29 00:00:00+05:30,68.752332341751,77.46096110503946,66.96477449840503,68.29398345947266,1300,0.0,0.0,ATULAUTO.NS
2013-08-30 00:00:00+05:30,72.4191208217151,80.07354548448107,68.06480659509299,70.4482192993164,24204,0.0,0.0,ATULAUTO.NS
2013-09-02 00:00:00+05:30,67.05643854127518,78.8360026555772,67.05643854127518,77.85055541992188,12100,0.0,0.0,ATULAUTO.NS
2013-09-03 00:00:00+05:30,79.27143431679715,79.27143431679715,74.75670222054585,75.1004638671875,4842,0.0,0.0,ATULAUTO.NS
2013-09-04 00:00:00+05:30,76.5442648494945,84.24452762234519,76.5442648494945,77.9193115234375,4138,0.0,0.0,ATULAUTO.NS
2013-09-05 00:00:00+05:30,72.44205124819243,79.29436649130078,72.44205124819243,77.23179626464844,892,0.0,0.0,ATULAUTO.NS
2013-09-06 00:00:00+05:30,77.00260872198847,77.91930644486928,75.62756213766724,75.74214935302734,1362,0.0,0.0,ATULAUTO.NS
2013-09-10 00:00:00+05:30,77.91929806586622,84.24451307233552,74.22958872927181,79.72977447509766,5886,0.0,0.0,ATULAUTO.NS
2013-09-11 00:00:00+05:30,79.29436336904989,81.58610797509179,77.46096768421636,80.0506362915039,1428,0.0,0.0,ATULAUTO.NS
2013-09-12 00:00:00+05:30,84.26745095622691,84.26745095622691,76.54426892847839,78.88185119628906,3312,0.0,0.0,ATULAUTO.NS
2013-09-13 00:00:00+05:30,84.24454041056683,84.24454041056683,74.77963017185414,80.7610855102539,674,0.0,0.0,ATULAUTO.NS
2013-09-16 00:00:00+05:30,82.27364083074656,82.27364083074656,77.46097660387838,81.19651794433594,1184,0.0,0.0,ATULAUTO.NS
2013-09-17 00:00:00+05:30,82.38821321375231,82.38821321375231,81.58610265395221,81.81527709960938,1242,0.0,0.0,ATULAUTO.NS
2013-09-18 00:00:00+05:30,82.4340635261566,82.4569753791523,82.04446411132812,82.04446411132812,228,0.0,0.0,ATULAUTO.NS
2013-09-19 00:00:00+05:30,82.50279844824819,83.41949620878428,80.21105404690796,81.31108856201172,5532,0.0,0.0,ATULAUTO.NS
2013-09-20 00:00:00+05:30,78.4922505456048,84.79454803466797,78.4922505456048,84.79454803466797,2560,0.0,0.0,ATULAUTO.NS
2013-09-23 00:00:00+05:30,84.56537905148213,84.56537905148213,81.12776201686903,82.41114044189453,2296,0.0,0.0,ATULAUTO.NS
2013-09-24 00:00:00+05:30,78.83601145624783,82.27362823486328,78.83601145624783,82.27362823486328,3792,0.0,0.0,ATULAUTO.NS
2013-09-25 00:00:00+05:30,86.12376264296682,86.12376264296682,80.48607630128116,82.41114044189453,2118,0.0,0.0,ATULAUTO.NS
2013-09-26 00:00:00+05:30,80.2110555436876,84.19868947766113,80.2110555436876,82.50279998779297,2376,0.0,0.0,ATULAUTO.NS
2013-09-27 00:00:00+05:30,81.63193989657253,83.41949776543511,81.63193989657253,82.50279998779297,662,0.0,0.0,ATULAUTO.NS
2013-09-30 00:00:00+05:30,80.6694087772579,83.41950225830078,80.6694087772579,83.41950225830078,294,0.0,0.0,ATULAUTO.NS
2013-10-01 00:00:00+05:30,83.41949031946714,90.29472303810455,82.96114147155798,87.04044342041016,11404,0.0,0.0,ATULAUTO.NS
2013-10-03 00:00:00+05:30,85.06956543241705,87.9800769835828,85.04664658681659,86.28418731689453,5920,0.0,0.0,ATULAUTO.NS
2013-10-04 00:00:00+05:30,87.49880766605501,88.87385445175845,86.62794749931602,88.34675598144531,3138,0.0,0.0,ATULAUTO.NS
2013-10-07 00:00:00+05:30,86.16958884596399,93.73234531382785,86.16958884596399,90.47806549072266,6758,0.0,0.0,ATULAUTO.NS
2013-10-08 00:00:00+05:30,93.48025481803958,94.64904588757607,90.29473142785707,92.1968765258789,8580,0.0,0.0,ATULAUTO.NS
2013-10-09 00:00:00+05:30,91.66976626556699,93.27398717521442,91.64684742523097,92.58646392822266,2788,0.0,0.0,ATULAUTO.NS
2013-10-10 00:00:00+05:30,93.93859086442886,94.64903294633075,91.99060834616299,93.96150970458984,2194,0.0,0.0,ATULAUTO.NS
2013-10-11 00:00:00+05:30,95.79493293174097,95.79493293174097,93.9615370861574,94.85531616210938,2990,0.0,0.0,ATULAUTO.NS
2013-10-14 00:00:00+05:30,95.56573946731274,106.3369379204631,93.96151842109886,104.32020568847656,29800,0.0,0.0,ATULAUTO.NS
2013-10-15 00:00:00+05:30,101.7534446185772,109.08702621270889,100.83674691931074,102.07428741455078,11148,0.0,0.0,ATULAUTO.NS
2013-10-17 00:00:00+05:30,101.77637068188085,107.18488889011117,100.83675407468785,104.09103393554688,6050,0.0,0.0,ATULAUTO.NS
2013-10-18 00:00:00+05:30,104.04519547839784,107.66614882305804,100.83675332708161,103.49517822265625,5240,0.0,0.0,ATULAUTO.NS
2013-10-21 00:00:00+05:30,104.96191191988305,106.33695880092955,101.84513759074095,103.197265625,10690,0.0,0.0,ATULAUTO.NS
2013-10-22 00:00:00+05:30,108.170342904008,122.83750804353451,107.7119939933978,109.98081970214844,12694,0.0,0.0,ATULAUTO.NS
2013-10-23 00:00:00+05:30,110.11833762292423,114.95392054894441,110.003750382942,112.82259368896484,12462,0.0,0.0,ATULAUTO.NS
2013-10-24 00:00:00+05:30,110.46207521672834,114.58721495511239,110.04956404042936,111.0350112915039,9398,0.0,0.0,ATULAUTO.NS
2013-10-25 00:00:00+05:30,112.06630900463617,113.21218128484716,111.88297223734214,112.57049560546875,7116,0.0,0.0,ATULAUTO.NS
2013-10-28 00:00:00+05:30,111.86005897306465,115.68726838357867,104.50355716836383,106.93280792236328,20080,0.0,0.0,ATULAUTO.NS
2013-10-29 00:00:00+05:30,105.4202514027228,110.02665943887254,105.4202514027228,108.53702545166016,7714,0.0,0.0,ATULAUTO.NS
2013-10-30 00:00:00+05:30,113.16634060084534,113.16634060084534,108.78911420137396,111.51628875732422,8630,0.0,0.0,ATULAUTO.NS
2013-10-31 00:00:00+05:30,110.62249867159777,114.12886460592722,110.4620737752147,111.7912826538086,5990,0.0,0.0,ATULAUTO.NS
2013-11-01 00:00:00+05:30,111.37879485630305,119.170727006744,111.37879485630305,115.61852264404297,32716,0.0,0.0,ATULAUTO.NS
2013-11-05 00:00:00+05:30,120.06449903656898,121.46245757585326,116.03102035463866,118.71236419677734,392526,0.0,0.0,ATULAUTO.NS
2013-11-06 00:00:00+05:30,122.72291284071252,139.77349680245646,118.27692310163748,132.0273895263672,130238,0.0,0.0,ATULAUTO.NS
2013-11-07 00:00:00+05:30,132.23365091719205,132.89826238343204,120.54575456229293,131.5002899169922,433624,0.0,0.0,ATULAUTO.NS
2013-11-08 00:00:00+05:30,130.22203408245076,133.4061202781,128.385965328585,131.84893798828125,41836,2.0,0.0,ATULAUTO.NS
2013-11-11 00:00:00+05:30,128.78103833283743,134.28927207223603,128.7578025264266,129.64097595214844,46758,0.0,0.0,ATULAUTO.NS
2013-11-12 00:00:00+05:30,129.80366334192414,130.6171151265199,125.50398962334653,125.73640441894531,43714,0.0,0.0,ATULAUTO.NS
2013-11-13 00:00:00+05:30,127.82812567628982,128.7577847721174,123.6446597450658,125.85260009765625,43022,0.0,0.0,ATULAUTO.NS
2013-11-14 00:00:00+05:30,130.3614654639118,132.0116048503518,127.82813849946037,128.47889709472656,49550,0.0,0.0,ATULAUTO.NS
2013-11-18 00:00:00+05:30,128.50214180854258,130.6171107026707,125.50398537267291,129.01344299316406,47722,0.0,0.0,ATULAUTO.NS
2013-11-19 00:00:00+05:30,128.92047881412682,134.33574024648408,126.89846743006974,132.08131408691406,66676,0.0,0.0,ATULAUTO.NS
2013-11-20 00:00:00+05:30,138.9840589125928,138.9840589125928,133.52231077806783,137.03176879882812,63684,0.0,0.0,ATULAUTO.NS
2013-11-21 00:00:00+05:30,136.65988200077575,138.49596432089314,134.8005638783162,136.3809814453125,47272,0.0,0.0,ATULAUTO.NS
2013-11-22 00:00:00+05:30,137.61280156708352,145.97973462009116,135.03300288326244,143.7950439453125,57152,0.0,0.0,ATULAUTO.NS
2013-11-25 00:00:00+05:30,145.93324609088953,146.16566087097667,140.5644561595937,142.74916076660156,48280,0.0,0.0,ATULAUTO.NS
2013-11-26 00:00:00+05:30,141.09900555528802,145.8402726840665,139.44886631145798,140.19259643554688,49654,0.0,0.0,ATULAUTO.NS
